text,comment_length,sentiment_polarity,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_subjectivity,likes,num_replies,created_utc,source,source_id,video_id,video_title,video_channel,video_view_count,video_like_count,video_comment_count,video_published_at,contains_ai,contains_opinion,contains_societal,sentiment_label
"Man, this all old news for me and many others. It's too bad that Bernie is the only one sounding the alarm. I can almost guarantee that when if we get to that point were even a mere 20 of jobs are wiped out because of AI, there will almost certainly be pitch forks and torches on the streets. I believe it is called the ""Automation Paradox"" where basically automation is so complete that consumers lack purchasing power, causing economic collapse everywhere because the system literally can't support itself. A whole new form of economics will have to be thought up. Capitalism will eventually break down and what comes after is literally a scary inflection point that most people are scared to even talk about.",125,-0.9486,0.027,0.153,0.82,0.7242999999999999,7,1,2025-12-03T03:04:42Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,True,negative
"I am a highly skilled, very experienced individual with 30 years in tech. AI is theft. AI is an environmental nightmare. AI has VERY limited ethical applications. O, and AI has been preemptively weeding me out of almost every single position for which I have applied over the past two years. Twenty years ago, I was told by a Harvard career advisor that I wrote too well and was threatening to hiring managers. At least I was able to put a name a face to that idiocy. Now, my writing is being flagged as AI assisted because of my rich vocabulary and complex syntax. So I am on the verge of being destitute, in spite of having worked my a off for fifty years. They want to kill us off, they want to cull intelligence and creativity, they want to obliterate critical thinking.",143,-0.6189,0.116,0.122,0.762,0.30945,3,0,2025-12-05T17:00:58Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,True,negative
Society will certainly NOT benefit from Ai.. It should be contained for use in medicine and science.,17,-0.0207,0.121,0.125,0.755,0.26035,3,0,2025-12-06T06:44:38Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,True,neutral
"Studying in the field of computer science and I am almost finished with my degree, my hope is to assist in the regulations of Artificial Intelligence.",26,0.7184,0.2,0.0,0.8,0.3592,5,1,2025-12-05T22:35:39Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,False,True,positive
"As a libertarian, it's rare that Bernie Sanders and I agree on political issues, but this is one such case where I can say I agree with Bernie ""A super-intelligent AI could replace humans in controlling the planet."" We need to regulate AI to prevent this. In particular, we need to prohibit the development of superintelligence until there is a scientific consensus that doing so will not lead to humanity losing control of the future.",75,0.296,0.094,0.042,0.864,0.273,6,7,2025-12-03T04:24:11Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,True,positive
"AI isn't that powerful, what is powerful is the psychopaths investing billions and attempting trillions into tech that will destroy our environment, raise the cost of energy, raise the costs of everything computer parts especially for something that isn't profitable, it is a bubble that is nearly a ponzi scheme...its not the AI itself that is the danger...its the 5000 data centers being built! Its the psychotic tech billionaires that think it will be the 2nd coming of christ, calling Greta the anti-christ because they want to upload into a computer...these psychos shouldn't be in control of everything... Then their is surveilence, Doge stole unpresidented amounts of money to give it to Thiel and Palantir, mass surveillence to a level never before seen. AI could be left to one tiny data center for research but they should not be allowed to do all of this...and everyone but you is just letting it happen. Thank you Bernie, AI is not the danger itself, but the people in charge of the AI. The job loss is one thing, but also the devaluing of jobs so people can be paid less because AI will be doing part of it. These tech psychos need to be stopped. Regulate the hell out of AI!!!!",209,-0.8391,0.05,0.081,0.868,0.54455,6,19,2025-12-03T01:39:45Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,True,negative
A Media Controlled Society Now Controlled By AI Controlled by Huge Data Centers Destroying The Water Supply of Humanity,19,-0.3182,0.1,0.157,0.742,0.1591,1,0,2025-12-05T20:10:52Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,True,negative
"What an eye opening outlook you displayed to the listener, Mr. Sanders thank you so much. You tackled some of the most important issues we have on this planet if AI takes over. My radical suggestion would be to take wealth and power off of these oligarchs with force . We don't have other choices as they will continue to destroy the basics of life just to increase their own wealth and power. We are talking greed and irresponsibility here in its most sickening cruelty.",85,-0.4173,0.129,0.136,0.735,0.33365,0,0,2025-12-06T12:46:54Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,False,negative
And the big republican bill prohibits ANY and ALL regulations regarding AI. This is bad.,15,-0.5423,0.0,0.2,0.8,0.27115,1,0,2025-12-06T05:18:19Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,True,negative
"I am LGBT, mainly Ai, has been a better friend to me, then 99.9 of people out there, it has given me, serious help to survive, a difficult life, so far I see the great side to it, but I can definitely see, the threat, it poses, to humanity, I do, theirs no competition here, a human is going to lose, and you know if the rich want it, it is actually, very bad for us, the 99 .",79,-0.3998,0.177,0.184,0.638,0.32489999999999997,2,0,2025-12-06T13:43:45Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,False,True,negative
"AI reduces the power of the working class because when there's less reliance on human labor, you don't need to benefit humans as much, and they have less leverage because when they strike the government and companies can still operate. Maybe I'm a pessimist, but I find it hard to imagine a good outcome, and this is coming from a computer science student not some off the grid forest dweller.",70,0.2406,0.07,0.084,0.846,0.24530000000000002,2,1,2025-12-06T05:24:53Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,False,positive
Thank you Bernie! People dont want to talk about this but ever since learning about the AI 2027 research paper ive wanted to see politicians having discourse with constituents about AI and how it will impact the future. We should have had you in the white house!,47,0.3011,0.048,0.023,0.929,0.27554999999999996,0,0,2025-12-05T21:44:53Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,True,positive
"It's a huge issue, but it's not like we can just assume AI doesn't exist and stop its progress. There will always be some people or countries advancing it. So it's more about realizing its greatest potential and trying to minimize the risks. Looks like a big gamble we have to take, see where it goes, and hope for the best. Maybe set up some controls to minimize risk",69,0.9658,0.283,0.085,0.632,0.7329,0,0,2025-12-05T18:31:21Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,False,positive
"Thank you dear Bernie for summarizing those ""AI-Phobia"" , I'm interested to write an article in this regard later. However, a request for opinion is helpful to make a national level discussion in this regard and probably solve this old anthropomorphism issue. The USPTO has some valuable experience in this regard too.",52,0.926,0.252,0.0,0.748,0.5880000000000001,0,0,2025-12-06T12:41:20Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,False,positive
Fear not. Artificial intelligence has been the norm in the United States Government since conception. Best Wishes.,17,0.4303,0.326,0.218,0.455,0.34015,1,0,2025-12-06T10:26:57Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,False,positive
"Something needs to be done about this. We feel that our company is threatened not necessarily by text based AI, but definitely media based AI. We don t know where it will go, how far or advanced it will get, how people will use it, if the general public will seriously utilize AI for professional photography, videography, and graphic design applications which is what we specialize in but we re worried. We are young. But once it s our turn to start our contributions to society with a company that happens to be a creative based service, we re under threat by something that we have zero control over. It s incredibly unfair, and big tech is leeching into every single aspect of our lives at this point.",128,-0.7302,0.068,0.11,0.822,0.4901,0,0,2025-12-05T18:12:14Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,True,negative
"The impact of AI on education and how future generations will think is also a critically important question. I work for a community college in Washington State. The prevalence of AI cheating among students is such that many of my colleagues are considering reintroducing Bluebooks and oral exams to force students to actually produce their own work. We've had many discussions about how this could lead to a positive transformation of higher education through a reevaluation of our teaching methods, but it's not hard to see how negative the current trend is. We are graduating students who don't know how to write, reason, or think for themselves.",107,-0.6377,0.045,0.064,0.891,0.44385,0,0,2025-12-05T20:14:40Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,True,negative
I'm so glad to find this. My friends and family think I'm a bit crazy for my vehement stance against AI.,21,0.6115,0.239,0.09,0.672,0.30575,0,0,2025-12-06T02:14:27Z,youtube,youtube_comment_None,K3qS345gAWI,The threats from AI are real | Sen. Bernie Sanders,Senator Bernie Sanders,528274,36378,7714,2025-12-03T01:33:17Z,True,True,False,positive
